case,year,Scenario,TechSensitivity,nonsrec_energy_revenue,nonsrec_capacity_revenue,nonsrec_rps_revenue,nonsrec_revenue,capacity,output,capacityfactor,nonsrec_revenue_permwh
statedpolicy_nuclear_instaterps_lowngcost,2040,SP + Nuclear + 80% Instate,Low NatGas Price,53227459.21991954,2132788.4875221215,43015506,98375753.70744166,1960.4601499999999,3516754.1880281805,0.20477639269406397,27.973451781854635
statedpolicy_nuclear_instaterps_lowngcost,2050,SP + Nuclear + 80% Instate,Low NatGas Price,35974523.851730525,1535459.456377015,147966794,185476777.30810755,1960.4601499999999,3516754.1880281805,0.20477639269406397,52.74089896288802
statedpolicy_nuclear_instaterps_lowrecost,2030,SP + Nuclear + 80% Instate,Low RE/BESS Cost,81650905.70663509,1680532.94835378,5732920,89064358.65498887,1960.4601499999999,3516754.1880281805,0.20477639269406397,25.325727615021805
statedpolicy_nuclear_instaterps_lowrecost,2040,SP + Nuclear + 80% Instate,Low RE/BESS Cost,57619312.24792969,1094590.9214168272,19267270,77981173.16934653,1960.4601499999999,3516754.1880281805,0.20477639269406397,22.174189323442597
statedpolicy_nuclear_instaterps_lowrecost,2050,SP + Nuclear + 80% Instate,Low RE/BESS Cost,51310997.04977182,593302.8898121199,84749854,136654153.93958393,1960.4601499999999,3516754.1880281805,0.20477639269406397,38.858034037404515
statedpolicy_nuclear_instaterps_mid,2030,SP + Nuclear + 80% Instate,Mid,82298201.57137391,2576766.0213479227,9918607,94793574.59272183,1960.4601499999999,3516754.1880281805,0.20477639269406397,26.954848000301077
statedpolicy_nuclear_instaterps_mid,2040,SP + Nuclear + 80% Instate,Mid,66721048.233598,2037326.2134654503,29627173,98385547.44706345,1960.4601499999999,3516754.1880281805,0.20477639269406397,27.976236662201156
statedpolicy_nuclear_instaterps_mid,2050,SP + Nuclear + 80% Instate,Mid,50887505.648402125,537163.4360471657,127740776,179165445.0844493,1960.4601499999999,3516754.1880281805,0.20477639269406397,50.94625199974699
statedpolicy_nuclear_instaterps_noflexibleload,2030,SP + Nuclear + 80% Instate,No Flexible Load,81136698.40475175,2331252.290189889,10878882,94346832.69494164,1960.4601499999999,3516754.1880281805,0.20477639269406397,26.827815551089525
statedpolicy_nuclear_instaterps_noflexibleload,2040,SP + Nuclear + 80% Instate,No Flexible Load,64807325.085386045,3955050.95137021,31471285,100233661.03675625,1960.4601499999999,3516754.1880281805,0.20477639269406397,28.50175351407104
statedpolicy_nuclear_instaterps_noflexibleload,2050,SP + Nuclear + 80% Instate,No Flexible Load,54801907.10378909,891242.0065064551,119239091,174932240.11029553,1960.4601499999999,3516754.1880281805,0.20477639269406397,49.74252698860901
statedpolicy_nuclear_instaterps_nointertrans,2030,SP + Nuclear + 80% Instate,No Interregional Transmission Upgrade,81093839.7805423,5621432.867844241,9481860,96197132.64838654,1960.4601499999999,3516754.1880281805,0.20477639269406397,27.353954102297834
statedpolicy_nuclear_instaterps_nointertrans,2040,SP + Nuclear + 80% Instate,No Interregional Transmission Upgrade,69705236.33801219,3572850.9390501464,26455277,99733364.27706234,1960.4601499999999,3516754.1880281805,0.20477639269406397,28.3594925731736
statedpolicy_nuclear_instaterps_nointertrans,2050,SP + Nuclear + 80% Instate,No Interregional Transmission Upgrade,58551987.43706396,2144463.8911020216,125160451,185856902.32816598,1960.4601499999999,3516754.1880281805,0.20477639269406397,52.848988695560394
statedpolicy_nuclear_lowngcost,2030,SP + Nuclear,Low NatGas Price,69518436.39587077,10249242.912053416,15708611,95476290.3079242,1960.4601499999999,3516754.1880281805,0.20477639269406397,27.148980339014564
statedpolicy_nuclear_lowngcost,2040,SP + Nuclear,Low NatGas Price,62302390.47475916,2377551.516926965,11290785,75970726.99168612,1960.4601499999999,3516754.1880281805,0.20477639269406397,21.60251269488994
statedpolicy_nuclear_lowngcost,2050,SP + Nuclear,Low NatGas Price,62062677.64390163,1583795.5651374748,13119684,76766157.2090391,1960.4601499999999,3516754.1880281805,0.20477639269406397,21.828695753137456
statedpolicy_nuclear_lowrecost,2030,SP + Nuclear,Low RE/BESS Cost,81650865.13933873,1680580.9074825216,5732790,89064236.04682125,1960.4601499999999,3516754.1880281805,0.20477639269406397,25.325692751007697
statedpolicy_nuclear_lowrecost,2040,SP + Nuclear,Low RE/BESS Cost,64724069.36252853,1392710.9658416696,0,66116780.3283702,1960.4601499999999,3516754.1880281805,0.20477639269406397,18.800512288702617
statedpolicy_nuclear_lowrecost,2050,SP + Nuclear,Low RE/BESS Cost,63081312.35811515,500796.6846140491,0,63582109.0427292,1960.4601499999999,3516754.1880281805,0.20477639269406397,18.079770618935196
statedpolicy_nuclear_mid,2030,SP + Nuclear,Mid,82298176.59973274,2576707.536900728,9918646,94793530.13663347,1960.4601499999999,3516754.1880281805,0.20477639269406397,26.95483535907397
statedpolicy_nuclear_mid,2040,SP + Nuclear,Mid,74508802.84872854,2188799.1014143857,1765371,78462972.95014292,1960.4601499999999,3516754.1880281805,0.20477639269406397,22.31119059081481
statedpolicy_nuclear_mid,2050,SP + Nuclear,Mid,71454725.18458337,666358.9816909311,3597109,75718193.1662743,1960.4601499999999,3516754.1880281805,0.20477639269406397,21.530703915569646
statedpolicy_nuclear_noflexibleload,2030,SP + Nuclear,No Flexible Load,81136916.90609509,2331281.9276422523,10878397,94346595.83373734,1960.4601499999999,3516754.1880281805,0.20477639269406397,26.827748198868804
statedpolicy_nuclear_noflexibleload,2040,SP + Nuclear,No Flexible Load,72763113.3778993,4095579.1925550546,2476959,79335651.57045436,1960.4601499999999,3516754.1880281805,0.20477639269406397,22.559339472895406
statedpolicy_nuclear_noflexibleload,2050,SP + Nuclear,No Flexible Load,71744434.94620131,948307.3236497138,5032537,77725279.26985103,1960.4601499999999,3516754.1880281805,0.20477639269406397,22.10142509659768
statedpolicy_nuclear_nointertrans,2030,SP + Nuclear,No Interregional Transmission Upgrade,81093528.54957685,5621371.118054621,9481636,96196535.66763148,1960.4601499999999,3516754.1880281805,0.20477639269406397,27.353784348961906
statedpolicy_nuclear_nointertrans,2040,SP + Nuclear,No Interregional Transmission Upgrade,77832470.9576464,3992647.5864998526,576299,82401417.54414625,1960.4601499999999,3516754.1880281805,0.20477639269406397,23.43109957035358
statedpolicy_nuclear_nointertrans,2050,SP + Nuclear,No Interregional Transmission Upgrade,77273853.08658546,2482845.7817263324,1411914,81168612.8683118,1960.4601499999999,3516754.1880281805,0.20477639269406397,23.08054772341722
